satisfaction_level_std_dep,last_evaluation_std_dep,overwork,left,satisfaction_level,last_evaluation,number_project,monthly_hours,time_spend_company,work_accident,promotion_last_5years,department,salary
0.16563362136295232,-1.3330270228091892,TRUE,FALSE,0.65,0.49,4,184,4,FALSE,FALSE,technical,medium
0.43315995049570216,-0.21215167126560955,FALSE,FALSE,0.72,0.69,4,149,2,FALSE,FALSE,management,medium
0.8877771462491656,0.809505833534001,TRUE,FALSE,0.84,0.85,4,185,3,TRUE,FALSE,IT,medium
-0.27267301152704676,0.5055695857536405,TRUE,FALSE,0.55,0.8,3,254,2,FALSE,FALSE,IT,medium
-0.07259539811735519,-0.8317499044799478,TRUE,FALSE,0.6,0.58,4,249,3,FALSE,FALSE,IT,medium
0.8877771462491656,-1.4396224000406694,TRUE,FALSE,0.84,0.48,4,269,2,FALSE,FALSE,IT,medium
0.24752878333815204,0.9310803326461454,FALSE,FALSE,0.68,0.87,3,168,3,FALSE,FALSE,IT,medium
-2.02095399303329,1.601170349497046,TRUE,FALSE,0.13,1,6,225,3,FALSE,FALSE,product_mng,medium
1.0746542403800932,1.4889035956203827,FALSE,FALSE,0.88,0.98,3,160,2,FALSE,FALSE,product_mng,medium
0.08405960568781064,-0.8125648588512158,FALSE,FALSE,0.64,0.57,5,149,3,TRUE,FALSE,product_mng,medium
-1.7733053343602192,1.3205034648053875,TRUE,FALSE,0.19,0.95,5,193,3,FALSE,FALSE,product_mng,medium
0.8477616235672272,0.9918675822022176,FALSE,FALSE,0.83,0.88,5,171,3,TRUE,FALSE,IT,medium
-1.8339975649829712,-1.8300118316539011,TRUE,FALSE,0.17,0.41,4,232,3,TRUE,FALSE,RandD,medium
-0.73316385242335,0.1688625965701583,TRUE,FALSE,0.44,0.74,4,250,6,FALSE,FALSE,RandD,medium
-0.4069909005538325,-0.9820044984679361,TRUE,FALSE,0.52,0.55,4,243,2,FALSE,FALSE,RandD,medium
0.163811765217823,-0.5580008318749542,TRUE,FALSE,0.66,0.62,4,250,2,FALSE,FALSE,RandD,medium
1.386960334728513,-0.9820044984679361,FALSE,FALSE,0.96,0.55,4,153,3,FALSE,FALSE,RandD,medium
-1.752454327015592,-1.2848642603200666,FALSE,FALSE,0.19,0.5,5,126,3,TRUE,FALSE,RandD,medium
0.988204505713673,1.6380429079122116,TRUE,FALSE,0.86,1,3,192,3,FALSE,FALSE,marketing,high
0.14207002411703457,-0.8148719141956277,FALSE,FALSE,0.65,0.57,3,137,4,TRUE,FALSE,sales,high
0.10911010911505624,1.4675709940163975,TRUE,FALSE,0.61,0.97,3,199,3,TRUE,FALSE,accounting,high
-0.358350398164241,1.383514931175517,TRUE,FALSE,0.53,0.96,3,181,3,TRUE,FALSE,support,high
-1.8407142615805272,0.22438726241817442,TRUE,FALSE,0.14,0.76,5,260,6,FALSE,FALSE,technical,high
0.5209767707088293,1.7221723902737702,TRUE,FALSE,0.74,1,4,199,4,FALSE,FALSE,management,high
-0.6083240366864299,-0.55282352231176,FALSE,FALSE,0.47,0.62,6,171,5,TRUE,FALSE,marketing,high
-0.07614785588639561,-0.8987498007681762,TRUE,FALSE,0.6,0.56,4,260,3,FALSE,FALSE,marketing,high
0.7835213592521216,-0.7834410412827045,TRUE,FALSE,0.81,0.58,3,243,4,FALSE,FALSE,marketing,high
1.340867292636342,-0.6982261757391195,FALSE,FALSE,0.95,0.59,2,154,4,FALSE,FALSE,sales,high
1.460747019488273,0.5265540780542151,TRUE,FALSE,0.98,0.8,2,201,2,FALSE,FALSE,sales,high
-0.37740879224133217,0.5265540780542151,TRUE,FALSE,0.52,0.8,5,234,3,FALSE,FALSE,sales,high
1.5406668373895602,1.5180428549345326,TRUE,FALSE,1,0.97,3,216,3,TRUE,FALSE,sales,low
-1.8159655144645015,0.1766168626846907,TRUE,FALSE,0.16,0.74,5,205,4,TRUE,FALSE,sales,low
-1.6960857876125708,0.7015226857389766,TRUE,FALSE,0.19,0.83,3,225,4,FALSE,FALSE,sales,low
1.3009073836856984,0.9348141626519928,TRUE,FALSE,0.94,0.87,3,229,3,FALSE,FALSE,sales,low
-0.13764933853747083,-1.6313920833911835,FALSE,FALSE,0.58,0.43,6,132,3,FALSE,FALSE,sales,low
1.2209875657844116,-0.11499748345657958,TRUE,FALSE,0.92,0.69,4,180,3,FALSE,FALSE,sales,low
0.14207002411703457,0.5265540780542151,FALSE,FALSE,0.65,0.8,4,164,4,FALSE,FALSE,sales,low
0.5017092046728268,0.1766168626846907,TRUE,FALSE,0.74,0.74,5,175,3,FALSE,FALSE,sales,low
-0.057729520636183564,-1.0481633911086432,FALSE,FALSE,0.6,0.53,5,103,2,FALSE,FALSE,sales,low
1.5406668373895602,1.693011462619295,FALSE,FALSE,1,1,5,142,4,FALSE,FALSE,sales,low
0.7814285673273321,1.4597199857062786,TRUE,FALSE,0.81,0.96,4,212,3,FALSE,FALSE,sales,low
-0.2974889743400449,-0.23164322191308703,FALSE,FALSE,0.54,0.67,2,129,3,TRUE,FALSE,sales,low
-1.7360456965632143,0.5848769472824691,FALSE,FALSE,0.18,0.81,5,140,4,FALSE,FALSE,sales,low
0.8213884762779754,0.9931370318802468,FALSE,FALSE,0.82,0.88,4,149,2,FALSE,FALSE,sales,low
1.1410677478831244,1.4597199857062786,TRUE,FALSE,0.9,0.96,2,258,2,FALSE,FALSE,sales,low
0.022190297265103687,-0.5232575680543573,FALSE,FALSE,0.62,0.62,4,136,2,FALSE,FALSE,sales,medium
0.7359824214090496,0.24596034798941493,TRUE,FALSE,0.77,0.76,2,216,3,TRUE,FALSE,accounting,medium
-0.008428449440067595,0.827679703240359,FALSE,FALSE,0.58,0.86,3,151,2,FALSE,FALSE,accounting,medium
-1.2229935545096793,-1.4410257822383234,TRUE,FALSE,0.27,0.47,5,217,6,FALSE,FALSE,accounting,medium
0.7308173983855029,0.06386727087473419,TRUE,FALSE,0.78,0.72,4,219,3,FALSE,FALSE,hr,medium
1.537500083085856,-0.27980685419634943,FALSE,FALSE,0.98,0.66,3,150,3,FALSE,FALSE,hr,medium
0.6098149956804497,-1.1962711877192402,FALSE,FALSE,0.75,0.5,4,98,4,FALSE,FALSE,hr,medium
0.569480861445432,-0.2225278333511687,FALSE,FALSE,0.74,0.67,5,140,3,FALSE,FALSE,hr,medium
1.1491374855509324,1.551073505389632,TRUE,FALSE,0.9,0.99,3,259,3,TRUE,FALSE,technical,medium
0.4803548579031058,-0.06402279040170795,TRUE,FALSE,0.73,0.71,5,215,6,TRUE,FALSE,technical,medium
1.1491374855509324,-0.5831608854774956,TRUE,FALSE,0.9,0.62,4,258,3,FALSE,FALSE,technical,medium
0.28365408506551004,1.0896174208778209,FALSE,FALSE,0.68,0.91,4,162,3,TRUE,FALSE,technical,medium
1.1491374855509324,0.10902324129022146,TRUE,FALSE,0.9,0.74,3,260,4,FALSE,FALSE,technical,high
0.12629346679543307,1.2049814420057738,TRUE,FALSE,0.64,0.93,5,198,2,FALSE,FALSE,technical,high
0.08695331222791383,1.0319354103138445,TRUE,FALSE,0.63,0.9,2,242,3,TRUE,FALSE,technical,high
1.0311170218483747,0.9742533997498679,TRUE,FALSE,0.87,0.89,4,219,4,FALSE,FALSE,technical,high
-0.03106715147464389,-0.9869349594253303,TRUE,FALSE,0.6,0.55,4,204,3,FALSE,FALSE,technical,high
0.3623343942005481,0.10902324129022146,FALSE,FALSE,0.7,0.74,3,157,3,FALSE,FALSE,technical,high
-1.801374107013008,1.2626634525697495,TRUE,FALSE,0.15,0.94,5,244,6,FALSE,FALSE,technical,high
-0.6830178252582738,0.15705146483090077,FALSE,FALSE,0.45,0.75,3,122,3,FALSE,FALSE,support,high
-0.764184682031782,1.0330967979341985,TRUE,FALSE,0.43,0.9,5,282,5,FALSE,FALSE,support,low
1.2244033089191684,-1.5366361791688077,TRUE,FALSE,0.92,0.46,5,195,5,FALSE,FALSE,support,low
0.4127347411840863,0.5074695980722201,FALSE,FALSE,0.72,0.81,4,134,2,FALSE,FALSE,support,low
1.3055701656926761,0.6826786646928791,TRUE,FALSE,0.94,0.84,3,210,2,FALSE,FALSE,support,low
0.4939015979575946,-1.1862180459274887,FALSE,FALSE,0.74,0.52,3,170,3,FALSE,FALSE,support,low
-0.5612675400980116,-0.07656062399664545,FALSE,FALSE,0.48,0.71,2,140,3,TRUE,FALSE,support,low
0.8997358818251353,0.21545448703778733,TRUE,FALSE,0.84,0.76,5,215,2,TRUE,FALSE,support,low
-0.358350398164241,0.7994847091066523,FALSE,FALSE,0.53,0.86,3,150,3,FALSE,FALSE,support,low
-0.6830178252582738,0.9162907535204253,TRUE,FALSE,0.45,0.88,5,268,3,TRUE,FALSE,support,medium
1.3461535940794302,-0.310172712824191,TRUE,FALSE,0.95,0.67,4,270,4,FALSE,FALSE,support,medium
1.3458382583885282,-0.8138889277334015,FALSE,FALSE,0.95,0.58,3,163,3,FALSE,FALSE,technical,medium
0.3623343942005481,0.743525357493962,TRUE,FALSE,0.7,0.85,3,188,2,FALSE,FALSE,technical,medium
-1.6440134887429312,1.2049814420057738,FALSE,FALSE,0.19,0.93,3,110,4,FALSE,FALSE,technical,medium
0.5209767707088293,1.160594436923628,FALSE,FALSE,0.74,0.91,5,135,3,FALSE,FALSE,management,medium
-0.3126885342089852,-0.7709626549238756,TRUE,FALSE,0.54,0.59,4,228,3,FALSE,FALSE,IT,medium
-0.4727506249367388,-0.16309015936315402,FALSE,FALSE,0.5,0.69,5,172,2,FALSE,FALSE,IT,medium
1.3279478957504876,0.019271589305062672,FALSE,FALSE,0.95,0.72,3,168,5,FALSE,FALSE,IT,medium
0.28754430602009,-0.16309015936315402,FALSE,FALSE,0.69,0.69,5,160,3,FALSE,FALSE,IT,medium
-1.5131542146671364,0.14084608841720714,TRUE,FALSE,0.24,0.74,5,282,3,FALSE,FALSE,IT,medium
1.4048524519441872,-0.08283095865290412,TRUE,FALSE,0.96,0.7,5,184,2,TRUE,FALSE,product_mng,medium
-0.03976472364872479,-1.205498497419537,TRUE,FALSE,0.61,0.5,4,217,4,TRUE,FALSE,product_mng,medium
0.5793569230339518,-1.037098366604542,TRUE,FALSE,0.76,0.53,6,281,3,FALSE,FALSE,product_mng,medium
-0.03976472364872479,-0.41963122028289374,TRUE,FALSE,0.61,0.64,3,245,2,FALSE,FALSE,product_mng,medium
-0.9929524198019376,-1.4396224000406694,TRUE,FALSE,0.37,0.48,2,285,5,FALSE,FALSE,IT,medium
0.7753860499731682,1.1380138344969752,FALSE,FALSE,0.81,0.9,4,165,3,FALSE,FALSE,RandD,medium
-0.12158956766800498,1.1380138344969752,FALSE,FALSE,0.59,0.9,3,146,3,FALSE,FALSE,RandD,medium
0.4492130981036505,0.6534382155335664,FALSE,FALSE,0.73,0.82,3,133,3,FALSE,FALSE,RandD,medium
1.020015763875306,-0.8608605937270847,TRUE,FALSE,0.87,0.57,2,181,6,FALSE,FALSE,RandD,medium
0.2045833842015127,-0.3157130223932498,FALSE,FALSE,0.67,0.66,6,152,3,FALSE,FALSE,RandD,medium
1.386960334728513,0.4111504060518627,TRUE,FALSE,0.96,0.78,2,284,3,FALSE,FALSE,RandD,medium
1.479444057221397,-1.187021699481857,FALSE,FALSE,0.98,0.51,3,157,3,FALSE,FALSE,marketing,medium
-0.4573286101426194,-0.7565490449673735,FALSE,FALSE,0.5,0.58,4,165,2,FALSE,FALSE,sales,high
-0.36104412510543865,-0.04489932963605742,TRUE,FALSE,0.49,0.71,3,255,2,TRUE,FALSE,accounting,low
-1.9816875336344044,-0.42697875723796413,TRUE,FALSE,0.13,0.65,4,194,4,FALSE,FALSE,support,medium
-0.14908761517720162,-0.23706882209363675,FALSE,FALSE,0.57,0.68,3,102,6,FALSE,FALSE,technical,medium
-0.48891666174213183,1.3477870880403415,TRUE,FALSE,0.51,0.94,4,247,2,FALSE,FALSE,management,medium
1.5203806865137073,-0.1492428641126076,TRUE,FALSE,0.99,0.69,3,206,2,FALSE,FALSE,marketing,medium
0.7425847299598113,0.3119921738292816,FALSE,FALSE,0.8,0.77,3,171,2,FALSE,FALSE,marketing,medium
-0.23989437305563663,-1.87887425639469,TRUE,FALSE,0.56,0.39,5,263,4,FALSE,FALSE,marketing,medium
1.3808272015869858,0.7598455549672306,TRUE,FALSE,0.96,0.84,4,272,4,TRUE,FALSE,sales,medium
1.3808272015869858,-1.2231319987934053,FALSE,FALSE,0.96,0.5,3,158,2,TRUE,FALSE,sales,medium
1.0211880210311934,-1.0481633911086432,TRUE,FALSE,0.87,0.53,6,216,6,TRUE,FALSE,sales,medium
-0.01776961168553994,1.1097827703367549,FALSE,FALSE,0.61,0.9,5,113,3,FALSE,FALSE,sales,medium
-1.7360456965632143,-0.6399033065108655,FALSE,FALSE,0.18,0.6,3,140,4,FALSE,FALSE,sales,low
-1.4962862428593529,0.35158547036945287,TRUE,FALSE,0.24,0.77,5,178,5,FALSE,FALSE,sales,low
0.9812281120805498,-1.3397777372499136,FALSE,FALSE,0.86,0.48,4,153,3,FALSE,FALSE,sales,low
-1.4563263339087091,-0.5232575680543573,TRUE,FALSE,0.25,0.62,6,271,5,FALSE,FALSE,sales,low
-1.4563263339087091,0.6431998165107226,TRUE,FALSE,0.25,0.82,3,269,5,FALSE,FALSE,sales,low
0.062150206215747315,-0.931517652652135,FALSE,FALSE,0.63,0.55,3,160,3,FALSE,FALSE,sales,low
1.1011078389324807,-0.17332035268483298,TRUE,FALSE,0.89,0.68,4,258,2,TRUE,FALSE,sales,low
1.0211880210311934,0.6431998165107226,TRUE,FALSE,0.87,0.82,4,251,3,FALSE,FALSE,sales,high
1.0211880210311934,0.40990833959770695,FALSE,FALSE,0.87,0.78,3,170,2,FALSE,FALSE,sales,low
0.3818294778208959,1.634688593391041,TRUE,FALSE,0.71,0.99,4,238,4,TRUE,FALSE,sales,high
1.460747019488273,0.9348141626519928,FALSE,FALSE,0.98,0.87,4,152,2,FALSE,FALSE,sales,high
-1.8159655144645015,-1.1648091295651513,TRUE,FALSE,0.16,0.51,3,262,6,FALSE,FALSE,sales,low
0.861348385228619,-0.17332035268483298,TRUE,FALSE,0.83,0.68,4,273,2,FALSE,FALSE,sales,low
0.14207002411703457,0.35158547036945287,TRUE,FALSE,0.65,0.77,3,233,2,FALSE,FALSE,sales,high
1.340867292636342,-0.4066118295978492,TRUE,FALSE,0.95,0.64,3,262,3,FALSE,FALSE,sales,low
0.3441872262253039,-0.27758707173643465,TRUE,FALSE,0.67,0.67,3,183,3,FALSE,FALSE,accounting,medium
-0.2043260470319402,0.944023574290548,FALSE,FALSE,0.53,0.88,3,150,3,TRUE,FALSE,accounting,high
0.6184438628539258,1.293055187441114,FALSE,FALSE,0.74,0.94,3,132,3,FALSE,FALSE,accounting,medium
0.6904832641504851,0.46482041679099917,TRUE,FALSE,0.77,0.79,3,200,4,FALSE,FALSE,hr,medium
-1.890901326890646,0.06386727087473419,FALSE,FALSE,0.13,0.72,4,148,5,FALSE,FALSE,hr,medium
0.8921539353255732,1.2094476877783478,TRUE,FALSE,0.82,0.92,3,187,3,TRUE,FALSE,hr,medium
1.1341587407356795,-0.33708587504153015,TRUE,FALSE,0.88,0.65,4,224,2,FALSE,FALSE,hr,high
1.1097973309834133,-1.2753450122452126,FALSE,FALSE,0.89,0.5,4,147,2,FALSE,FALSE,technical,medium
0.9524367127133363,-1.2176630016812362,FALSE,FALSE,0.85,0.51,3,153,4,FALSE,FALSE,technical,medium
1.2671579492534901,0.858889378621915,FALSE,FALSE,0.93,0.87,5,154,2,FALSE,FALSE,technical,medium
0.04761315766039459,-0.12170480096568444,TRUE,FALSE,0.62,0.7,5,270,3,FALSE,FALSE,technical,high
-0.10974746060968238,1.3780274736977025,TRUE,FALSE,0.58,0.96,3,202,2,FALSE,FALSE,technical,medium
1.463858722091086,-1.2753450122452126,TRUE,FALSE,0.98,0.5,4,264,3,FALSE,FALSE,technical,high
-0.3457883880147974,-1.5637550650650947,FALSE,FALSE,0.52,0.45,2,145,3,FALSE,FALSE,technical,low
0.5983753216056635,-1.3330270228091892,FALSE,FALSE,0.76,0.49,3,138,2,TRUE,FALSE,technical,medium
0.4803548579031058,1.0896174208778209,TRUE,FALSE,0.73,0.91,3,238,2,FALSE,FALSE,technical,medium
0.519695012470625,-0.46779686434954265,FALSE,FALSE,0.74,0.64,4,147,5,FALSE,FALSE,technical,medium
-0.4638088517173551,-1.3907090333731655,TRUE,FALSE,0.49,0.48,3,190,2,FALSE,FALSE,technical,medium
1.183819880532414,1.4419179533824036,TRUE,FALSE,0.91,0.97,4,183,3,FALSE,FALSE,support,low
0.4939015979575946,1.1499028423479716,TRUE,FALSE,0.74,0.92,5,255,3,FALSE,FALSE,support,low
0.9809027385986435,0.565872620279106,TRUE,FALSE,0.86,0.82,4,252,4,FALSE,FALSE,support,low
-0.39893382655099513,-1.4782331569619216,FALSE,FALSE,0.52,0.47,6,141,5,TRUE,FALSE,support,low
1.3461535940794302,0.5074695980722201,TRUE,FALSE,0.95,0.81,3,260,2,FALSE,FALSE,support,low
0.12865074247680794,1.5003209755892903,FALSE,FALSE,0.65,0.98,3,136,3,FALSE,FALSE,support,low
0.3315678844105781,-0.9526059570999424,TRUE,FALSE,0.7,0.56,4,182,2,FALSE,FALSE,support,low
-1.9411041052476503,-0.3685757350310776,FALSE,FALSE,0.14,0.66,6,142,5,FALSE,FALSE,support,low
1.2244033089191684,-1.1278150237206022,TRUE,FALSE,0.92,0.53,2,261,4,FALSE,FALSE,support,low
-0.3177669697774869,-0.7189938682723969,TRUE,FALSE,0.54,0.6,3,209,2,FALSE,FALSE,support,low
0.5750684547311028,1.3251119089686305,FALSE,FALSE,0.76,0.95,2,156,4,FALSE,FALSE,support,high
0.677055630740702,-0.3524328432215897,TRUE,FALSE,0.78,0.66,4,214,2,FALSE,FALSE,technical,low
0.9524367127133363,0.8012073680579385,TRUE,FALSE,0.85,0.86,4,250,3,FALSE,FALSE,technical,low
0.677055630740702,0.4551153046740803,TRUE,FALSE,0.78,0.8,4,197,3,TRUE,FALSE,technical,low
-0.31328302131587754,-0.024959020148895242,FALSE,FALSE,0.55,0.72,3,149,3,FALSE,FALSE,management,low
0.24752878333815204,-0.6493881558117311,TRUE,FALSE,0.68,0.61,5,271,2,FALSE,FALSE,IT,high
1.1678858050227345,-0.22387740891922556,TRUE,FALSE,0.91,0.68,4,187,2,FALSE,FALSE,IT,low
0.5676529647936588,-0.9533244035920916,FALSE,FALSE,0.76,0.56,3,154,2,FALSE,FALSE,IT,low
-1.8732939188045816,-0.2846646584752978,TRUE,FALSE,0.15,0.67,4,264,3,FALSE,FALSE,IT,low
1.3279478957504876,-0.7101754053678033,FALSE,FALSE,0.95,0.6,2,144,3,FALSE,FALSE,IT,high
0.49680737014292825,-1.9352323976178487,TRUE,FALSE,0.74,0.37,6,200,3,FALSE,FALSE,product_mng,low
1.2397533461621404,-0.8686982357895469,TRUE,FALSE,0.92,0.56,5,197,2,TRUE,FALSE,product_mng,medium
0.08405960568781064,0.9837032031753977,TRUE,FALSE,0.64,0.89,3,175,3,TRUE,FALSE,product_mng,high
1.4048524519441872,1.0398365801137295,FALSE,FALSE,0.96,0.9,3,161,3,FALSE,FALSE,product_mng,medium
-1.6332007827129515,0.019271589305062672,TRUE,FALSE,0.21,0.72,3,245,6,FALSE,FALSE,IT,high
0.9384725259079266,-0.2551410700228237,FALSE,FALSE,0.85,0.67,3,167,4,FALSE,FALSE,RandD,medium
-0.4069909005538325,0.8957260250152708,FALSE,FALSE,0.52,0.86,5,168,3,FALSE,FALSE,RandD,medium
-0.3254476625864531,0.592866263163141,TRUE,FALSE,0.54,0.81,5,261,6,FALSE,FALSE,RandD,medium
-0.24390442461907366,0.592866263163141,TRUE,FALSE,0.56,0.81,5,274,4,FALSE,FALSE,RandD,medium
-0.12158956766800498,0.47172235842228877,TRUE,FALSE,0.59,0.79,4,181,3,FALSE,FALSE,RandD,medium
1.0700777642982937,-0.7834410412827045,TRUE,FALSE,0.88,0.58,5,266,3,TRUE,FALSE,marketing,medium
0.34186956887025227,0.7598455549672306,TRUE,FALSE,0.7,0.84,4,184,3,FALSE,FALSE,sales,medium
1.4412137727397918,-0.8011344914622849,TRUE,FALSE,0.95,0.58,3,193,2,FALSE,FALSE,accounting,medium
0.8591524534383812,0.9162907535204253,TRUE,FALSE,0.83,0.88,3,217,2,TRUE,FALSE,support,high
0.5983753216056635,-0.5831608854774956,TRUE,FALSE,0.76,0.62,4,197,3,FALSE,FALSE,technical,low
0.8722440515613373,1.2229919872958661,TRUE,FALSE,0.82,0.92,5,252,3,FALSE,FALSE,management,medium
-0.280831002347947,1.4650797686840034,FALSE,FALSE,0.55,0.97,4,136,3,FALSE,FALSE,marketing,medium
1.111014393590604,-0.9564041805109124,TRUE,FALSE,0.89,0.55,5,194,4,FALSE,FALSE,marketing,medium
0.16947191986746657,1.2921166294557949,TRUE,FALSE,0.66,0.94,4,190,3,FALSE,FALSE,marketing,medium
-0.8169677906984119,-0.5815804372826113,TRUE,FALSE,0.41,0.61,3,185,2,TRUE,FALSE,sales,medium
0.861348385228619,0.35158547036945287,TRUE,FALSE,0.83,0.77,3,232,2,TRUE,FALSE,sales,medium
1.0611479299818372,0.0599711242281826,TRUE,FALSE,0.88,0.72,3,200,2,TRUE,FALSE,sales,medium
-0.21756915643875763,-0.2899660911413411,FALSE,FALSE,0.56,0.66,5,155,2,FALSE,FALSE,sales,medium
-0.3374488832906885,0.0599711242281826,TRUE,FALSE,0.53,0.72,3,228,3,FALSE,FALSE,sales,medium
0.7414686583766885,-1.7480378218476915,TRUE,FALSE,0.8,0.41,3,188,4,FALSE,FALSE,sales,high
1.340867292636342,0.40990833959770695,TRUE,FALSE,0.95,0.78,4,245,3,FALSE,FALSE,sales,low
1.1410677478831244,0.9931370318802468,TRUE,FALSE,0.9,0.88,4,205,2,FALSE,FALSE,sales,low
-0.4573286101426194,1.5180428549345326,TRUE,FALSE,0.5,0.97,4,269,3,FALSE,FALSE,sales,low
-0.8569276996490552,-0.6982261757391195,TRUE,FALSE,0.4,0.59,3,207,6,FALSE,FALSE,sales,high
-0.37740879224133217,0.8181684241954846,TRUE,FALSE,0.52,0.85,3,250,4,FALSE,FALSE,sales,low
-0.4173687011919758,-1.2231319987934053,TRUE,FALSE,0.51,0.5,5,251,3,TRUE,FALSE,sales,low
0.9013082941792626,-0.5232575680543573,TRUE,FALSE,0.84,0.62,5,217,3,FALSE,FALSE,sales,low
0.6615488404754013,1.5763657241627869,TRUE,FALSE,0.78,0.98,5,252,3,FALSE,FALSE,sales,high
1.181027656833768,0.0016482549999285389,FALSE,FALSE,0.91,0.71,2,159,3,TRUE,FALSE,sales,low
-0.09768942958682719,0.0016482549999285389,FALSE,FALSE,0.59,0.71,5,169,2,FALSE,FALSE,sales,low
0.30190965991960866,1.5180428549345326,FALSE,FALSE,0.69,0.97,5,105,4,FALSE,FALSE,sales,low
1.0211880210311934,1.2847513780215172,TRUE,FALSE,0.87,0.93,4,268,2,FALSE,FALSE,sales,low
0.1820299330676782,1.693011462619295,FALSE,FALSE,0.66,1,5,145,2,FALSE,FALSE,sales,low
-0.32186460558706403,-1.0338222335626621,FALSE,FALSE,0.5,0.54,4,165,3,FALSE,FALSE,accounting,low
1.4412137727397918,0.18778841246432046,TRUE,FALSE,0.95,0.75,3,253,4,FALSE,FALSE,accounting,low
0.7359824214090496,-0.4521028783117181,TRUE,FALSE,0.77,0.64,3,254,3,FALSE,FALSE,accounting,medium
0.24680778756529076,-1.1962711877192402,TRUE,FALSE,0.66,0.5,3,218,2,FALSE,FALSE,hr,medium
0.04513711639020222,1.5531218128494315,FALSE,FALSE,0.61,0.98,3,138,5,TRUE,FALSE,hr,medium
0.40814432450536114,0.9230525835524442,TRUE,FALSE,0.7,0.87,5,239,3,FALSE,FALSE,hr,medium
1.174492874970697,0.006588250029553484,TRUE,FALSE,0.89,0.71,5,182,2,TRUE,FALSE,hr,medium
-0.03106715147464389,0.3397512835461274,FALSE,FALSE,0.6,0.78,4,152,3,TRUE,FALSE,technical,medium
0.04761315766039459,-1.2176630016812362,TRUE,FALSE,0.62,0.51,3,222,3,TRUE,FALSE,technical,medium
-0.07040730604216314,1.0319354103138445,TRUE,FALSE,0.59,0.9,2,219,2,TRUE,FALSE,technical,medium
0.32299423963302887,-0.756206917169425,TRUE,FALSE,0.69,0.59,4,266,4,FALSE,FALSE,technical,medium
-0.9752308610951048,1.2626634525697495,FALSE,FALSE,0.36,0.94,3,113,5,TRUE,FALSE,technical,medium
-0.07040730604216314,1.2049814420057738,FALSE,FALSE,0.59,0.93,4,146,3,FALSE,FALSE,technical,medium
-0.42446869714983587,-1.2176630016812362,TRUE,FALSE,0.5,0.51,5,238,4,FALSE,FALSE,technical,medium
-0.3064482334472781,1.551073505389632,TRUE,FALSE,0.53,0.99,3,188,3,FALSE,FALSE,technical,high
0.913096558145817,1.0319354103138445,TRUE,FALSE,0.84,0.9,4,237,2,FALSE,FALSE,technical,low
-0.3851285425823166,1.3203454631337261,TRUE,FALSE,0.51,0.95,4,201,3,FALSE,FALSE,technical,medium
-0.3064482334472781,-0.9292529488613538,TRUE,FALSE,0.53,0.56,5,188,3,FALSE,FALSE,technical,medium
1.4679038792396926,-0.5437848016517373,FALSE,FALSE,0.98,0.63,3,137,3,FALSE,FALSE,support,medium
1.3461535940794302,0.5074695980722201,TRUE,FALSE,0.95,0.81,4,263,3,FALSE,FALSE,support,medium
-1.9816875336344044,0.21545448703778733,TRUE,FALSE,0.13,0.76,5,217,3,FALSE,FALSE,support,low
-0.4801006833245034,-0.48538177944485067,TRUE,FALSE,0.5,0.64,4,213,4,FALSE,FALSE,support,low
1.2649867373059225,0.21545448703778733,TRUE,FALSE,0.93,0.76,3,244,3,FALSE,FALSE,support,low
-0.4801006833245034,0.8578877313135388,TRUE,FALSE,0.5,0.87,3,252,2,FALSE,FALSE,support,low
0.16923417086356207,0.6826786646928791,FALSE,FALSE,0.66,0.84,4,168,2,FALSE,FALSE,support,low
1.1026530237589058,0.390663553658447,TRUE,FALSE,0.89,0.79,4,212,3,FALSE,FALSE,support,low
-0.6424343968715196,-1.7118452457894673,TRUE,FALSE,0.46,0.43,4,258,3,FALSE,FALSE,support,low
0.20981759925031618,-0.7189938682723969,TRUE,FALSE,0.67,0.6,4,210,3,FALSE,FALSE,support,low
1.3867370224661844,1.0330967979341985,TRUE,FALSE,0.96,0.9,4,246,3,FALSE,FALSE,support,low
1.463858722091086,0.22438726241817442,TRUE,FALSE,0.98,0.76,4,221,3,TRUE,FALSE,technical,low
0.2443139304979908,-0.871570938297378,TRUE,FALSE,0.67,0.57,5,215,4,FALSE,FALSE,technical,low
0.44101470333558657,-0.006340779837731484,TRUE,FALSE,0.72,0.72,4,175,4,FALSE,FALSE,technical,low
0.12580107974975765,-1.4601026787103701,TRUE,FALSE,0.65,0.49,5,221,2,FALSE,FALSE,management,low
0.4075908740659052,-0.2846646584752978,TRUE,FALSE,0.72,0.67,5,219,3,FALSE,FALSE,IT,low
0.6476840101575356,-0.8317499044799478,FALSE,FALSE,0.78,0.58,3,154,3,FALSE,FALSE,IT,low
1.2479168503866112,-0.9533244035920916,TRUE,FALSE,0.93,0.56,3,266,2,FALSE,FALSE,IT,low
0.44760639674784364,0.809505833534001,TRUE,FALSE,0.73,0.85,5,224,4,FALSE,FALSE,IT,low
-1.6732163053948899,-0.8925371540360201,TRUE,FALSE,0.2,0.57,4,269,5,TRUE,FALSE,IT,low
-0.6176115938858896,-1.205498497419537,FALSE,FALSE,0.47,0.5,4,159,2,FALSE,FALSE,product_mng,low
-0.24613860587628336,-0.5318979741595572,TRUE,FALSE,0.56,0.62,4,247,3,FALSE,FALSE,product_mng,low
