satisfaction_level_rel_department,last_evaluation_rel_department,department,left
-0.7370479727971245,-0.4649346988261033,sales,FALSE
0.5416691136234704,-0.2899660911413411,sales,FALSE
-0.7770078817477682,1.0514599011085008,sales,FALSE
-0.2974889743400449,0.1766168626846907,sales,FALSE
1.0102390580376714,0.7695077677152645,accounting,FALSE
1.4412137727397918,0.42047615456469833,accounting,FALSE
0.06993058959668164,-0.6266186848870015,accounting,FALSE
1.416497680380803,0.006588250029553484,hr,FALSE
0.08547125062521993,1.0376106252428057,hr,FALSE
1.174492874970697,0.12114629171991491,hr,FALSE
0.5291467272104142,1.2667267086235285,hr,FALSE
0.9917768672808555,1.2626634525697495,technical,FALSE
0.5983753216056635,0.05134123072624499,technical,FALSE
1.1884776401184518,0.22438726241817442,technical,FALSE
1.5425390312261245,0.5127973152380568,technical,FALSE
1.463858722091086,0.3397512835461274,technical,FALSE
0.16563362136295232,0.9742533997498679,technical,FALSE
0.04761315766039459,0.3974332941101038,technical,FALSE
0.8737564035782978,0.5704793258020326,technical,FALSE
0.5590351670381443,1.6087555159536084,technical,FALSE
0.8344162490107785,-0.5254788749135191,technical,FALSE
0.32299423963302887,-0.23706882209363675,technical,FALSE
-0.8453515388052902,1.383514931175517,support,FALSE
-0.39893382655099513,-0.48538177944485067,support,FALSE
0.4939015979575946,0.7994847091066523,support,FALSE
-1.1700189658993227,1.383514931175517,support,FALSE
0.7374021682781193,-0.19336666841041855,support,FALSE
0.8185690250516271,0.9746937757273119,support,FALSE
-0.11484982784371676,-0.42697875723796413,support,FALSE
1.4679038792396926,0.44906657586533355,support,FALSE
1.2649867373059225,1.266708886761744,support,FALSE
-0.5206841117112575,1.3251119089686305,support,FALSE
-0.07426639945696265,1.266708886761744,support,FALSE
-1.0539111702301431,0.5704793258020326,technical,FALSE
0.40167454876806735,0.2820692729821509,technical,FALSE
-0.03106715147464389,-0.46779686434954265,technical,FALSE
-2.2013446558981093,0.34942628208453336,management,FALSE
-1.833278396122643,0.9310803326461454,IT,FALSE
-0.1926419661631704,-0.6493881558117311,IT,FALSE
0.4075908740659052,0.5055695857536405,IT,FALSE
1.1678858050227345,-1.0141116531481638,IT,FALSE
1.3279478957504876,-1.3788351504845973,IT,FALSE
0.37298304080639283,1.0398365801137295,product_mng,FALSE
1.1572037932711168,-0.13896433559123583,product_mng,FALSE
0.16660915857883424,0.5346361876687447,product_mng,FALSE
-0.5763368174403778,-0.7002981049745524,product_mng,FALSE
0.8077461008852888,0.6271440848657843,IT,FALSE
0.8569292879405472,0.47172235842228877,RandD,FALSE
0.9384725259079266,0.6534382155335664,RandD,FALSE
0.8977009069242369,-1.4665801174313449,RandD,FALSE
1.5092751916795821,-1.2242923079496406,RandD,FALSE
-0.3254476625864531,0.04771869182930612,RandD,FALSE
0.08759866128284585,-1.705911117166482,marketing,FALSE
0.22198984201832184,-0.17332035268483298,sales,FALSE
-0.40022364462381327,-1.0338222335626621,accounting,FALSE
-0.15543325623047088,0.2738575092446739,support,FALSE
-0.2671080788797589,-0.756206917169425,technical,FALSE
-1.6305353245127836,-0.46174187275456124,management,FALSE
1.1519510228829144,-1.0717129399963847,marketing,FALSE
-0.5673874073941195,-1.87887425639469,marketing,FALSE
0.5788382127905698,1.0614991104848508,marketing,FALSE
0.42178938677153954,-1.0481633911086432,sales,FALSE
1.340867292636342,-0.2899660911413411,sales,FALSE
0.46174929572218315,-0.931517652652135,sales,FALSE
1.2609474747350553,-0.056674614228325516,sales,FALSE
1.1011078389324807,-0.5815804372826113,sales,FALSE
0.34186956887025227,1.5180428549345326,sales,FALSE
1.460747019488273,-0.8148719141956277,sales,FALSE
0.42178938677153954,-0.34828896036959517,sales,FALSE
-0.49728851909326305,-0.11499748345657958,sales,FALSE
-1.855925423415145,0.8181684241954846,sales,FALSE
-0.17760924748811444,1.4597199857062786,sales,FALSE
-1.6161659697112838,0.5848769472824691,sales,FALSE
-0.6171682459451937,-0.8148719141956277,sales,FALSE
-0.21756915643875763,-1.1064862603368972,sales,FALSE
0.7814285673273321,-0.2899660911413411,sales,FALSE
1.2609474747350553,-0.6982261757391195,sales,FALSE
0.8213884762779754,1.5180428549345326,sales,FALSE
0.581629022574114,-1.1648091295651513,sales,FALSE
1.4207871105376293,0.5848769472824691,sales,FALSE
-0.7920188398075589,0.5368200256148873,accounting,FALSE
-0.4785826836605623,-1.3246819111881345,accounting,FALSE
-0.9487369178810572,-0.8593064269873794,accounting,FALSE
0.12580538486023765,0.292983354255457,hr,FALSE
-0.1161994205498686,-0.8525970626481559,hr,FALSE
-1.729564789950575,0.292983354255457,hr,FALSE
0.569480861445432,-0.2225278333511687,hr,FALSE
-0.07040730604216314,-0.9292529488613538,technical,FALSE
-0.4638088517173551,-0.640842896041472,technical,FALSE
-0.4638088517173551,-0.8138889277334015,technical,FALSE
0.00827300309287535,-0.06402279040170795,technical,FALSE
0.7950760944432598,0.3974332941101038,technical,FALSE
0.519695012470625,-0.5254788749135191,technical,FALSE
1.1884776401184518,1.4933914948256555,technical,FALSE
0.40167454876806735,-0.3524328432215897,technical,FALSE
0.4803548579031058,-0.06402279040170795,technical,FALSE
-0.6605096245549511,-1.8521651178849767,technical,FALSE
-0.03106715147464389,-0.9292529488613538,technical,FALSE
0.4533181695708405,0.9162907535204253,support,FALSE
0.7374021682781193,-1.0694120015137156,support,FALSE
1.4273204508529385,-1.3030240903412618,support,FALSE
1.5084873076264467,0.15705146483090077,support,FALSE
1.3867370224661844,0.565872620279106,support,FALSE
-1.5352698213801097,-0.13496364620353202,support,FALSE
-0.6830178252582738,-1.9454573346170132,support,FALSE
0.4939015979575946,1.383514931175517,support,FALSE
-0.07426639945696265,1.5003209755892903,support,FALSE
0.20981759925031618,-0.9526059570999424,support,FALSE
-0.19601668461722502,1.5587239977961769,support,FALSE
1.0311170218483747,-0.06402279040170795,technical,FALSE
-1.407972561337816,0.6281613363660091,technical,FALSE
1.463858722091086,0.6858433469299856,technical,FALSE
-1.410993273979966,-0.5241394231267994,management,FALSE
-1.6332007827129515,-1.1964734018163805,IT,FALSE
-0.23265748884510837,-0.10230290980708179,IT,FALSE
0.5276374421117205,1.4781655786507948,IT,FALSE
-0.4727506249367388,0.32320783708542383,IT,FALSE
-0.03257987543541679,1.2350165804265065,IT,FALSE
0.868280358152534,-0.7002981049745524,product_mng,FALSE
0.16660915857883424,0.25396930297708614,product_mng,FALSE
0.9095551345980458,-0.1950977125295669,product_mng,FALSE
1.0333794639345812,-0.8125648588512158,product_mng,FALSE
-0.5527816703006156,-2.1082821451574634,IT,FALSE
0.8977009069242369,0.47172235842228877,RandD,FALSE
-0.5293057575049016,-0.01285326054111998,RandD,FALSE
0.2045833842015127,1.3197296916082535,RandD,FALSE
-2.0378556599014197,1.3197296916082535,RandD,FALSE
1.5092751916795821,-0.2551410700228237,RandD,FALSE
-1.8364229154557394,-0.7257866615399684,marketing,FALSE
-0.13764933853747083,-0.2899660911413411,sales,FALSE
-0.32186460558706403,0.07144454141413152,accounting,FALSE
-1.0888521091258148,-0.19336666841041855,support,FALSE
1.2671579492534901,1.3203454631337261,technical,FALSE
0.4770683606022657,0.9110042354346756,management,FALSE
1.1928876521752247,-1.0140585602536485,marketing,FALSE
0.4150916956213283,-0.3222060033408154,marketing,FALSE
-0.44457751951718844,-1.87887425639469,marketing,FALSE
-0.25752906538940123,1.2264285087932632,sales,FALSE
0.1820299330676782,0.29326260114119884,sales,FALSE
0.9013082941792626,-1.7480378218476915,sales,FALSE
0.7814285673273321,0.5265540780542151,sales,FALSE
0.7814285673273321,-0.11499748345657958,sales,FALSE
-0.4573286101426194,0.23493973191294476,sales,FALSE
0.6615488404754013,-0.17332035268483298,sales,FALSE
0.581629022574114,0.1766168626846907,sales,FALSE
-0.49728851909326305,0.0016482549999285389,sales,FALSE
1.5007069284389165,-0.5815804372826113,sales,FALSE
0.46174929572218315,-1.3397777372499136,sales,FALSE
1.0611479299818372,0.1766168626846907,sales,FALSE
0.7015087494260449,1.1681056395650091,sales,FALSE
0.861348385228619,1.5763657241627869,sales,FALSE
-1.6161659697112838,-1.5730692141629294,sales,FALSE
1.0211880210311934,-1.1064862603368972,sales,FALSE
1.5406668373895602,1.0514599011085008,sales,FALSE
-0.49728851909326305,1.5763657241627869,sales,FALSE
-0.4173687011919758,-0.4649346988261033,sales,FALSE
0.18746914815180546,-0.4521028783117181,accounting,FALSE
1.2844956946662938,-0.5102748138368125,accounting,FALSE
-0.16514652751356562,-1.26650997566304,accounting,FALSE
1.6181683515558916,-0.6807600001126144,hr,FALSE
0.16613951909525534,1.152168666933167,hr,FALSE
0.20647365333027307,1.43856377115907,hr,FALSE
-1.8102330584206106,1.2667267086235285,hr,FALSE
0.7950760944432598,0.6281613363660091,technical,FALSE
0.00827300309287535,0.6281613363660091,technical,FALSE
0.9917768672808555,-0.9869349594253303,technical,FALSE
0.40167454876806735,-0.5831608854774956,technical,FALSE
0.44101470333558657,0.5704793258020326,technical,FALSE
0.913096558145817,-2.025211149576906,technical,FALSE
-0.8965505519600663,0.10902324129022146,technical,FALSE
0.5590351670381443,-0.9292529488613538,technical,FALSE
1.2671579492534901,0.2820692729821509,technical,FALSE
0.40167454876806735,-0.46779686434954265,technical,FALSE
0.5590351670381443,1.3780274736977025,technical,FALSE
-0.23660011300397868,-0.2517696906173045,support,FALSE
-0.19601668461722502,0.565872620279106,support,FALSE
0.047483885703299714,0.6242756424859925,support,FALSE
-0.11484982784371676,1.091499820141085,support,FALSE
0.6156518831178569,-0.6021878238586238,support,FALSE
0.12865074247680794,-0.13496364620353202,support,FALSE
0.8997358818251353,-1.3614271125481483,support,FALSE
1.14323645214566,-1.5950392013756942,support,FALSE
-0.07426639945696265,0.6242756424859925,support,FALSE
1.14323645214566,0.09864844262401422,support,FALSE
1.3055701656926761,-0.13496364620353202,support,FALSE
-0.18842776974472042,1.0319354103138445,technical,FALSE
1.3458382583885282,0.8012073680579385,technical,FALSE
1.4245185675235668,0.743525357493962,technical,FALSE
-0.31328302131587754,-0.5865369734990374,management,FALSE
0.687699532839474,-0.7101754053678033,IT,FALSE
-0.5127661476186772,0.2624205875293516,IT,FALSE
-0.5127661476186772,-0.8317499044799478,IT,FALSE
-0.1926419661631704,-0.4062391575874422,IT,FALSE
1.0878547596588577,0.5663568353097127,IT,FALSE
0.16660915857883424,-0.7002981049745524,product_mng,FALSE
1.3223028990531636,0.31010267991541784,product_mng,FALSE
1.4874020048352108,1.3205034648053875,product_mng,FALSE
-1.814580110805731,-1.0932317435428736,product_mng,FALSE
-0.1926419661631704,0.08005883886113489,IT,FALSE
0.2045833842015127,-0.9820044984679361,RandD,FALSE
-2.0378556599014197,-0.6185727842453803,RandD,FALSE
-0.5700773764885914,1.440873596349105,RandD,FALSE
-0.04004632970062556,1.562017501089957,RandD,FALSE
-1.5893678510808333,-1.1637203555792144,RandD,FALSE
-0.8948804417326021,-1.9365286361374263,marketing,FALSE
-0.17760924748811444,-0.6399033065108655,sales,FALSE
1.4412137727397918,1.525742929541492,accounting,FALSE
1.2649867373059225,-0.3685757350310776,support,FALSE
0.3623343942005481,0.9165713891858914,technical,FALSE
-0.18155779099618732,1.0981968865513898,management,FALSE
-0.4036408902248781,1.349771009198531,marketing,FALSE
1.479444057221397,0.9461903509993786,marketing,FALSE
1.2747609107598457,1.2921166294557949,marketing,FALSE
-1.0966871533529168,-0.4649346988261033,sales,FALSE
1.0211880210311934,0.23493973191294476,sales,FALSE
-0.37740879224133217,1.4597199857062786,sales,FALSE
-0.13764933853747083,1.1681056395650091,sales,FALSE
0.14207002411703457,-1.1648091295651513,sales,FALSE
0.5017092046728268,-0.6982261757391195,sales,FALSE
0.062150206215747315,-0.056674614228325516,sales,FALSE
0.5017092046728268,0.1766168626846907,sales,FALSE
0.14207002411703457,1.693011462619295,sales,FALSE
-0.5372484280439066,1.3430742472497705,sales,FALSE
0.9013082941792626,0.23493973191294476,sales,FALSE
-0.057729520636183564,-0.5232575680543573,sales,FALSE
-0.21756915643875763,-0.8148719141956277,sales,FALSE
-1.9358452413164322,0.5265540780542151,sales,FALSE
0.861348385228619,-1.1648091295651513,sales,FALSE
1.181027656833768,-1.6897149526194375,sales,FALSE
1.4207871105376293,1.5180428549345326,sales,FALSE
1.1410677478831244,1.4597199857062786,sales,FALSE
-0.17760924748811444,0.9348141626519928,sales,FALSE
1.0102390580376714,0.42047615456469833,accounting,FALSE
1.0102390580376714,0.12961647693922598,accounting,FALSE
-1.614788749693425,1.2348832519160202,accounting,FALSE
1.4971659488508384,0.8657735627072635,hr,FALSE
1.3761635461457853,-0.27980685419634943,hr,FALSE
0.9324880695605909,-0.566201958422253,hr,FALSE
1.2551611434407326,0.12114629171991491,hr,FALSE
1.1491374855509324,0.22438726241817442,technical,FALSE
1.3458382583885282,0.8012073680579385,technical,FALSE
0.32299423963302887,1.3203454631337261,technical,FALSE
-0.4638088517173551,1.4933914948256555,technical,FALSE
-0.6211694699874318,-2.025211149576906,technical,FALSE
-1.565333179607893,1.0319354103138445,technical,FALSE
0.2443139304979908,-0.640842896041472,technical,FALSE
0.5983753216056635,-0.5831608854774956,technical,FALSE
-1.6440134887429312,0.3397512835461274,technical,FALSE
-0.3457883880147974,0.05134123072624499,technical,FALSE
0.20497377593047156,-0.756206917169425,technical,FALSE
1.3461535940794302,-0.310172712824191,support,FALSE
1.3461535940794302,0.3322605314515604,support,FALSE
-0.19601668461722502,-1.0694120015137156,support,FALSE
-0.5612675400980116,-0.8942029348930566,support,FALSE
1.3461535940794302,-1.3030240903412618,support,FALSE
0.3315678844105781,-0.310172712824191,support,FALSE
-0.5612675400980116,-0.6605908460655103,support,FALSE
0.006900457316545592,-0.83579991268617,support,FALSE
-0.15543325623047088,0.21545448703778733,support,FALSE
1.5490707360132008,0.8578877313135388,support,FALSE
0.6968187398913652,-0.42697875723796413,support,FALSE
-0.10974746060968238,0.05134123072624499,technical,FALSE
-0.07040730604216314,0.3974332941101038,technical,FALSE
0.20497377593047156,0.4551153046740803,technical,FALSE
0.38925154038913856,-0.8361271749879898,management,FALSE
1.127870282340796,0.14084608841720714,IT,FALSE
0.487621919429782,-0.5278136566995867,IT,FALSE
0.16749773797427522,1.2958038299825787,IT,FALSE
1.2079013277046728,-1.1356861522603083,IT,FALSE
-0.27267301152704676,-1.2572606513724527,IT,FALSE
-0.4525124881038424,-1.5984321359878588,product_mng,FALSE
-0.535062040994866,-1.0932317435428736,product_mng,FALSE
1.0746542403800932,-1.0932317435428736,product_mng,FALSE
-0.08103950009423659,0.478502810730413,product_mng,FALSE
1.2479168503866112,-0.4062391575874422,IT,FALSE
0.9792441448916164,-0.7397166889862324,RandD,FALSE
0.653071193022099,1.6225894534603833,RandD,FALSE
0.2861266221688917,-0.9820044984679361,RandD,FALSE
0.8977009069242369,-1.2242923079496406,RandD,FALSE
-0.5700773764885914,-0.5580008318749542,RandD,FALSE
0.04666203199053549,0.8308815915139063,marketing,FALSE
-0.2974889743400449,-0.5815804372826113,sales,FALSE
1.049418577556046,-1.0919941690877566,accounting,FALSE
-0.4395172549377493,-1.1862180459274887,support,FALSE
1.0704571764158939,0.8012073680579385,technical,FALSE
1.0917861020941553,1.2853895376681042,management,FALSE
-0.32176763164025735,-1.2446760792245932,marketing,FALSE
1.3975707986367762,-0.26455162359807927,marketing,FALSE
-0.15802111447101636,0.19668341434380932,marketing,FALSE
-1.6161659697112838,-0.8148719141956277,sales,FALSE
-0.4573286101426194,-0.873194783423881,sales,FALSE
-0.37740879224133217,-0.9898405218803892,sales,FALSE
-0.4573286101426194,-0.056674614228325516,sales,FALSE
0.5017092046728268,0.8764912934237388,sales,FALSE
0.30190965991960866,-0.4649346988261033,sales,FALSE
-0.01776961168553994,0.1766168626846907,sales,FALSE
-0.4573286101426194,0.6431998165107226,sales,FALSE
0.7015087494260449,-1.0481633911086432,sales,FALSE
0.46174929572218315,-0.17332035268483298,sales,FALSE
-0.49728851909326305,-0.11499748345657958,sales,FALSE
0.34186956887025227,0.35158547036945287,sales,FALSE
-1.376406516007422,-0.5232575680543573,sales,FALSE
0.7414686583766885,-0.9898405218803892,sales,FALSE
-0.6571281548958373,-0.6399033065108655,sales,FALSE
0.062150206215747315,-0.4066118295978492,sales,FALSE
0.581629022574114,-1.1064862603368972,sales,FALSE
-0.7770078817477682,0.1766168626846907,sales,FALSE
-0.8169677906984119,0.9348141626519928,sales,FALSE
0.6184438628539258,-1.4991977177634175,accounting,FALSE
0.9318800190009222,0.18778841246432046,accounting,FALSE
0.9318800190009222,-0.3939309427866236,accounting,FALSE
-0.277535957489939,0.12114629171991491,hr,FALSE
0.44847845874037884,0.35026237510063774,hr,FALSE
-0.3985383601949921,1.0948896460879864,hr,FALSE
0.3274760560353262,1.0376106252428057,hr,FALSE
0.28365408506551004,1.551073505389632,technical,FALSE
-0.5031490062848744,0.8012073680579385,technical,FALSE
-0.07040730604216314,-0.006340779837731484,technical,FALSE
-1.565333179607893,-0.12170480096568444,technical,FALSE
1.5031988766586053,0.05134123072624499,technical,FALSE
1.5425390312261245,0.9165713891858914,technical,FALSE
0.913096558145817,-1.2176630016812362,technical,FALSE
0.9917768672808555,0.5704793258020326,technical,FALSE
-0.3457883880147974,-1.0446169699893066,technical,FALSE
1.306498103821009,1.435709484261679,technical,FALSE
-0.22776792431223966,0.5127973152380568,technical,FALSE
0.6968187398913652,-0.7773968904792835,support,FALSE
1.183819880532414,1.0330967979341985,support,FALSE
0.8185690250516271,1.5587239977961769,support,FALSE
0.8997358818251353,1.266708886761744,support,FALSE
0.4127347411840863,-0.2517696906173045,support,FALSE
0.2504010276370703,0.7410816868997657,support,FALSE
1.5084873076264467,1.383514931175517,support,FALSE
0.4939015979575946,0.7410816868997657,support,FALSE
0.7374021682781193,-1.8286512902032406,support,FALSE
-0.2771835413907328,-1.011008979306829,support,FALSE
-0.23660011300397868,1.3251119089686305,support,FALSE
1.0704571764158939,1.4933914948256555,technical,FALSE
0.9917768672808555,-1.3330270228091892,technical,FALSE
0.12629346679543307,1.3203454631337261,technical,FALSE
0.8722440515613373,-0.898524725360228,management,FALSE
0.16749773797427522,0.5055695857536405,IT,FALSE
0.08746669261039842,1.4173783290947226,IT,FALSE
-1.7932628734407048,0.383995086641496,IT,FALSE
0.5276374421117205,-0.22387740891922556,IT,FALSE
-0.6728282383464306,-1.9867076460453188,IT,FALSE
1.5286767812807225,1.0398365801137295,product_mng,FALSE
1.281028122607652,-0.2512310894678986,product_mng,FALSE
1.0746542403800932,0.478502810730413,product_mng,FALSE
0.0015100527967870175,-1.0932317435428736,product_mng,FALSE
1.2879323730685492,0.9918675822022176,IT,FALSE
-0.12158956766800498,1.2591577392378275,RandD,FALSE
1.2646454777774443,1.077441882126549,RandD,FALSE
0.3676698601362711,-1.9511557363947531,RandD,FALSE
-0.08081794868431527,-0.6791447366158063,RandD,FALSE
0.3676698601362711,-0.13399716528197217,RandD,FALSE
1.1928876521752247,-0.8410954210254408,marketing,FALSE
0.6615488404754013,1.4597199857062786,sales,FALSE
-0.24350556655031483,-0.5102748138368125,accounting,FALSE
1.5084873076264467,-0.13496364620353202,support,FALSE
0.9917768672808555,-1.2176630016812362,technical,FALSE
0.5209767707088293,-0.27454922163784695,management,FALSE
-1.9182961740403603,0.715572832028434,marketing,FALSE
-0.1989577437633267,-1.0140585602536485,marketing,FALSE
0.21040854915977694,-0.6681322817972323,marketing,FALSE
0.7414686583766885,1.2847513780215172,sales,FALSE
0.861348385228619,0.6431998165107226,sales,FALSE
0.30190965991960866,-1.0481633911086432,sales,FALSE
0.10211011516639094,0.7015226857389766,sales,FALSE
1.340867292636342,-1.1064862603368972,sales,FALSE
1.4207871105376293,-1.1064862603368972,sales,FALSE
0.9412682031299062,0.8764912934237388,sales,FALSE
0.42178938677153954,-1.1648091295651513,sales,FALSE
1.181027656833768,0.8181684241954846,sales,FALSE
0.7814285673273321,0.7015226857389766,sales,FALSE
-1.9358452413164322,-0.23164322191308703,sales,FALSE
1.340867292636342,0.5848769472824691,sales,FALSE
0.8213884762779754,-0.9898405218803892,sales,FALSE
0.062150206215747315,1.2847513780215172,sales,FALSE
-0.25752906538940123,-0.11499748345657958,sales,FALSE
0.861348385228619,1.4013971164780246,sales,FALSE
-0.2974889743400449,1.5763657241627869,sales,FALSE
1.1011078389324807,1.1681056395650091,sales,FALSE
0.7015087494260449,-0.931517652652135,sales,FALSE
-0.08678748847681639,0.07144454141413152,accounting,FALSE
1.2061366556295445,-0.10307126516115189,accounting,FALSE
1.6371113703316649,-0.33575900726152913,accounting,FALSE
-0.6808772998401158,0.06386727087473419,hr,FALSE
0.44847845874037884,-0.9098760834933366,hr,FALSE
1.537500083085856,-0.6807600001126144,hr,FALSE
0.8518198010905559,-0.05069077081562723,hr,FALSE
0.40167454876806735,-1.1022989805532832,technical,FALSE
1.5031988766586053,-0.6985249066054485,technical,FALSE
-1.0539111702301431,-0.5831608854774956,technical,FALSE
-0.10974746060968238,1.0896174208778209,technical,FALSE
0.6377154761731828,-1.3330270228091892,technical,FALSE
0.12629346679543307,-1.2753450122452126,technical,FALSE
-1.8800544161480466,1.6087555159536084,technical,FALSE
1.463858722091086,-0.6985249066054485,technical,FALSE
0.44101470333558657,0.6858433469299856,technical,FALSE
-0.22776792431223966,0.3974332941101038,technical,FALSE
0.04761315766039459,1.0896174208778209,technical,FALSE
0.4939015979575946,1.091499820141085,support,FALSE
0.290984456023824,1.383514931175517,support,FALSE
-0.07426639945696265,-0.5437848016517373,support,FALSE
-0.3177669697774869,-1.7118452457894673,support,FALSE
-0.23660011300397868,0.15705146483090077,support,FALSE
-0.15543325623047088,0.7994847091066523,support,FALSE
-1.657020106540372,-0.3685757350310776,support,FALSE
-0.39893382655099513,0.7410816868997657,support,FALSE
1.4679038792396926,-0.13496364620353202,support,FALSE
0.9403193102118894,1.4419179533824036,support,FALSE
0.006900457316545592,0.9162907535204253,support,FALSE
0.08695331222791383,-0.640842896041472,technical,FALSE
0.913096558145817,1.435709484261679,technical,FALSE
0.40167454876806735,-0.1793868115296609,technical,FALSE
-1.147542813340585,-1.0857173764769417,management,FALSE
0.687699532839474,-0.9533244035920916,IT,FALSE
-0.11261092079929359,-1.0141116531481638,IT,FALSE
-0.4727506249367388,-1.1356861522603083,IT,FALSE
1.0478392369769192,-0.34545190803137,IT,FALSE
0.12748221529233683,-0.16309015936315402,IT,FALSE
0.37298304080639283,-0.8686982357895469,product_mng,FALSE
1.1159290168256049,-0.9809649896662103,product_mng,FALSE
0.868280358152534,0.7030363184837393,product_mng,FALSE
0.45553259369741644,-1.037098366604542,product_mng,FALSE
0.3675753513839668,-0.2846646584752978,IT,FALSE
-0.3662192815701428,-0.3157130223932498,RandD,FALSE
0.48998471708734026,-0.07342521291154608,RandD,FALSE
-0.08081794868431527,-1.1637203555792144,RandD,FALSE
-0.6108489954722811,-0.6791447366158063,RandD,FALSE
1.0607873828589958,1.016869929756123,RandD,FALSE
0.005725402698225118,-0.26455162359807927,marketing,FALSE
-1.4962862428593529,-1.3397777372499136,sales,FALSE
-1.6931477887301742,-2.080917073014362,accounting,FALSE
1.2244033089191684,0.565872620279106,support,FALSE
0.519695012470625,-0.12170480096568444,technical,FALSE
1.0478776919875916,0.28702873171229526,management,FALSE
1.3975707986367762,-0.6104779020544961,marketing,FALSE
-0.32176763164025735,-0.6681322817972323,marketing,FALSE
1.5203806865137073,0.8885359712566424,marketing,FALSE
0.42178938677153954,0.11829399345643665,sales,FALSE
1.3808272015869858,0.23493973191294476,sales,FALSE
0.46174929572218315,0.11829399345643665,sales,FALSE
0.22198984201832184,-1.5730692141629294,sales,FALSE
-0.13764933853747083,0.0599711242281826,sales,FALSE
1.1410677478831244,1.634688593391041,sales,FALSE
1.5007069284389165,-1.9813292987607074,sales,FALSE
1.1011078389324807,-0.7565490449673735,sales,FALSE
0.42178938677153954,1.4013971164780246,sales,FALSE
0.6215889315247577,0.5265540780542151,sales,FALSE
0.7414686583766885,1.3430742472497705,sales,FALSE
1.1011078389324807,0.8764912934237388,sales,FALSE
-0.09768942958682719,0.5848769472824691,sales,FALSE
-1.4962862428593529,0.9348141626519928,sales,FALSE
1.3009073836856984,-0.6982261757391195,sales,FALSE
0.5017092046728268,-1.2231319987934053,sales,FALSE
0.062150206215747315,-0.5232575680543573,sales,FALSE
0.062150206215747315,-0.6982261757391195,sales,FALSE
0.6215889315247577,-0.34828896036959517,sales,FALSE
1.1277776165927953,0.12961647693922598,accounting,FALSE
0.8143414604457988,-0.6266186848870015,accounting,FALSE
-0.16514652751356562,0.71133583219017,accounting,FALSE
-0.03553115207983319,0.6939365001717214,hr,FALSE
1.053490472265644,0.9230525835524442,hr,FALSE
1.537500083085856,-0.16524881250598802,hr,FALSE
1.6181683515558916,0.46482041679099917,hr,FALSE
1.1491374855509324,0.3974332941101038,technical,FALSE
-1.0539111702301431,-0.6985249066054485,technical,FALSE
1.3458382583885282,1.2049814420057738,technical,FALSE
0.7163957853082212,-1.3907090333731655,technical,FALSE
-1.8800544161480466,1.0896174208778209,technical,FALSE
0.44101470333558657,-0.1793868115296609,technical,FALSE
0.08695331222791383,-1.0446169699893066,technical,FALSE
0.7950760944432598,0.22438726241817442,technical,FALSE
0.40167454876806735,0.16670525185419793,technical,FALSE
-0.4638088517173551,0.22438726241817442,technical,FALSE
-0.07040730604216314,-0.41011485378556617,technical,FALSE
1.0214861669853976,-0.7773968904792835,support,FALSE
0.16923417086356207,-0.7189938682723969,support,FALSE
0.656235311504611,1.1499028423479716,support,FALSE
0.12865074247680794,-0.13496364620353202,support,FALSE
0.7374021682781193,1.4419179533824036,support,FALSE
-0.23660011300397868,0.15705146483090077,support,FALSE
0.9403193102118894,-0.310172712824191,support,FALSE
-1.9411041052476503,-1.5366361791688077,support,FALSE
0.4939015979575946,-0.6021878238586238,support,FALSE
0.9809027385986435,1.2083058645548581,support,FALSE
0.3721513127973322,1.383514931175517,support,FALSE
0.8737564035782978,1.551073505389632,technical,FALSE
-0.3457883880147974,-1.3330270228091892,technical,FALSE
0.08695331222791383,0.4551153046740803,technical,FALSE
1.311328152626973,1.2853895376681042,management,FALSE
0.16749773797427522,0.9310803326461454,IT,FALSE
0.6076684874755972,-0.10230290980708179,IT,FALSE
0.487621919429782,1.538952828206867,IT,FALSE
0.7677305782033509,0.2624205875293516,IT,FALSE
0.20751326065621364,-1.0141116531481638,IT,FALSE
0.53808214658844,1.152103333990393,product_mng,FALSE
0.12533438213332243,-1.9913657745561804,product_mng,FALSE
0.785730805261511,-0.6441647280362206,product_mng,FALSE
-0.20486382943077203,0.31010267991541784,product_mng,FALSE
1.0878547596588577,-0.34545190803137,IT,FALSE
-0.4885341385212119,-0.9214325460975101,RandD,FALSE
-1.6709110890482126,-1.7694398792834751,RandD,FALSE
0.6938428120057888,-0.2551410700228237,RandD,FALSE
0.163811765217823,-0.8608605937270847,RandD,FALSE
0.8161576689568575,1.440873596349105,RandD,FALSE
0.9472678764213627,0.7732272117711702,marketing,FALSE
0.42178938677153954,1.4597199857062786,sales,FALSE
-0.24350556655031483,1.1767113163909257,accounting,FALSE
-0.4801006833245034,-0.6021878238586238,support,FALSE
-0.3457883880147974,0.5704793258020326,technical,FALSE
-2.157436245791546,0.9110042354346756,management,FALSE
1.0291411350059834,1.5227341484267394,marketing,FALSE
-0.36270426093256775,1.5227341484267394,marketing,FALSE
-1.9182961740403603,0.25433779408654544,marketing,FALSE
0.10211011516639094,0.8764912934237388,sales,FALSE
-0.37740879224133217,-1.5730692141629294,sales,FALSE
0.7015087494260449,-0.23164322191308703,sales,FALSE
0.5017092046728268,1.0514599011085008,sales,FALSE
0.7814285673273321,0.7598455549672306,sales,FALSE
1.3009073836856984,-0.6399033065108655,sales,FALSE
